,simple_date,equal,max_prof,max_sharp,min_vol
63,2020-08-01,1.0799959544014834,1.031759691177213,1.1085973484270861,1.1251009306398865
64,2020-08-02,1.0846340118896607,1.031759691177213,1.1089995481243853,1.1260447185998774
65,2020-08-03,1.1029161861280234,1.015591521327773,1.1491696243457692,1.1793096339967968
66,2020-08-04,1.1157022161411003,1.023313724600661,1.1665504363769135,1.1989563507892633
67,2020-08-05,1.1209909584684088,1.0347615769802936,1.1768177923109873,1.2083162438869044
68,2020-08-06,1.1365036942296858,1.0493078060624885,1.1883261998009282,1.2193202302511181
69,2020-08-07,1.1513256879253526,1.0487257582753806,1.2062298990985205,1.2422127108085113
70,2020-08-08,1.1268073457239072,1.0346968816060906,1.1854609500321538,1.219134663504197
71,2020-08-09,1.1518669401845425,1.0346968816060906,1.1876881823861174,1.2244306271931933
72,2020-08-10,1.1628178604908679,1.0683808064881135,1.2065938132509613,1.2380567546440933
73,2020-08-11,1.1801333149705657,1.0742827750690935,1.2186534291535631,1.2524090803878658
74,2020-08-12,1.1779392052081752,1.0820448629971018,1.2081296560979016,1.2374572529274037
75,2020-08-13,1.186971153274803,1.0881747000289264,1.228778141172355,1.2610004165585638
76,2020-08-14,1.1820946932820766,1.0698021118107832,1.226708196190903,1.2633704822411453
77,2020-08-15,1.1576726608312315,1.0767985680453658,1.2215461333053312,1.2526210356578305
78,2020-08-16,1.1806948556201982,1.0767985680453658,1.2235983571312077,1.2574867834873593
79,2020-08-17,1.181812334836267,1.0676818836441828,1.2251637944487102,1.2621197621486844
80,2020-08-18,1.1602816424253373,1.0429989989255355,1.2076060193962803,1.2463256707947281
81,2020-08-19,1.1566634244053253,1.0343341935696222,1.2063081681700505,1.2469912709109736
82,2020-08-20,1.1612996698542064,1.0429619020919803,1.212438348023163,1.2521803099082898
83,2020-08-21,1.1669792098114093,1.0375676383972152,1.2207438191743627,1.2642827119012754
84,2020-08-22,1.1826641706192735,1.045899512697287,1.234180027338652,1.2794407351657828
85,2020-08-23,1.190909220249914,1.045899512697287,1.2349069099061911,1.2811830272287754
86,2020-08-24,1.1862003306212021,1.0416106467720074,1.250486676221565,1.3006227308616516
87,2020-08-25,1.2135971696616858,1.066604491553804,1.2742528308427754,1.324239650128863
88,2020-08-26,1.2065237494224323,1.0596719703449373,1.2651561943982794,1.3147446199758228
89,2020-08-27,1.2117355405029062,1.0661196670694848,1.276547464690838,1.326938659581931
90,2020-08-28,1.225466164030134,1.0806060324063917,1.2803363281517506,1.3284400031131038
91,2020-08-29,1.2067173842164909,1.0629122298040352,1.268819786438646,1.318121938443207
92,2020-08-30,1.2200956384470163,1.0629122298040352,1.2700081456124503,1.3209763619802781
93,2020-08-31,1.2243467181933376,1.0682910089181603,1.272038718816291,1.322188788677034
94,2020-09-01,1.2149855319239038,1.0539931472983513,1.2625818929942778,1.314299329507556
95,2020-09-02,1.2357920599320802,1.057851875087326,1.287288094432471,1.3449315998665792
96,2020-09-03,1.2441986534717977,1.0804710909958335,1.2910988635125757,1.343222485773053
97,2020-09-04,1.2063362597077358,1.066154680402555,1.236896300129042,1.2787001337429915
98,2020-09-05,1.2234170239501454,1.0649707790827674,1.259823011583899,1.3081362755536632
99,2020-09-06,1.2229941193330445,1.0649707790827674,1.2597862214516358,1.308047949292671
100,2020-09-07,1.2111082280539813,1.0487874458883077,1.2490419422516332,1.298920961667234
101,2020-09-08,1.2187744925790707,1.0832508178540248,1.2494291212238697,1.2895149914213855
102,2020-09-09,1.1674527060889583,1.0391831322906533,1.1848723611063774,1.2205519392265394
103,2020-09-10,1.1828878032543204,1.0387531905517546,1.2052444060984895,1.2464371534480245
104,2020-09-11,1.1618692384895069,1.0269240870960459,1.180407963075884,1.2182247192245739
105,2020-09-12,1.166560921162545,1.0466726023941721,1.1953269888380857,1.2305861859629277
106,2020-09-13,1.1763166980372954,1.0466726023941721,1.1961714799162437,1.2325963681525312
107,2020-09-14,1.160932970117805,1.0312112805076876,1.1764911183627385,1.212206410451951
108,2020-09-15,1.1879729134309407,1.0339743593256034,1.1947949894882357,1.2358891129952012
109,2020-09-16,1.179860939568885,1.0172195667504416,1.1850681254895585,1.2284792608590314
110,2020-09-17,1.170996284620847,1.0300622678311786,1.1776236100195037,1.2148044191747902
111,2020-09-18,1.148524990485791,1.000322198760607,1.150793011987068,1.1894047842193736
112,2020-09-19,1.166142127280042,1.0221775375193989,1.1677880505027276,1.2049301049529335
113,2020-09-20,1.180526162195918,1.0221775375193989,1.1690049288853546,1.2078331919413694
114,2020-09-21,1.1322564932628671,0.9997968507452514,1.1341535631827588,1.1681217546808136
115,2020-09-22,1.1228077700101957,0.9961185586569545,1.1452812879800367,1.1814455940842936
116,2020-09-23,1.125280039006477,0.9844874182351572,1.146060789858547,1.1860773216624019
117,2020-09-24,1.0876583677414697,0.9559544047071756,1.1063473469517293,1.1434374848848141
118,2020-09-25,1.1084761194419381,1.0013604669734166,1.1394288492350655,1.1713892622011297
119,2020-09-26,1.1362003344869795,0.9879745432881143,1.1455377539385254,1.1854124662096346
120,2020-09-27,1.121497807143392,0.9879745432881143,1.1442854769645465,1.182416233622132
121,2020-09-28,1.1258714308688182,1.0013515657462437,1.1584288643410294,1.1957014813454363
122,2020-09-29,1.1527411642089986,1.0225716551044437,1.184506062582008,1.223170751210404
123,2020-09-30,1.141271821905638,1.0109438699790956,1.1730184812162274,1.2117899918045707
124,2020-10-01,1.1648170895323215,1.0322854880055081,1.194843847324192,1.2338178558612596
125,2020-10-02,1.1676101676777753,1.020302563939449,1.1921793603480744,1.234520133844022
126,2020-10-03,1.181864074884673,1.0175820882510038,1.1853444062983896,1.2286661192255857
127,2020-10-04,1.1642466009527517,1.0175820882510038,1.1838516993111197,1.2250886250227297
128,2020-10-05,1.159394879184207,1.0263904713884666,1.1793123847539086,1.21652400757296
129,2020-10-06,1.1836395648762807,1.036607925643462,1.202177227036961,1.2431619998269723
130,2020-10-07,1.1628507834222452,1.0324096311990276,1.183850929095974,1.2204479279998992
131,2020-10-08,1.1804365412288371,1.0453940296835866,1.2011170018390536,1.2389248443294987
132,2020-10-09,1.198725709423821,1.0673868028102618,1.2150370221127165,1.2508290459887301
133,2020-10-10,1.1868965959323472,1.0421178907037725,1.2078318941910196,1.2484801474176155
134,2020-10-11,1.1881755975376085,1.0421178907037725,1.2079418501078074,1.2487429373941976
135,2020-10-12,1.2061293750327793,1.0655895659238614,1.2235111174528197,1.2621007695215778
136,2020-10-13,1.2454348470412837,1.1000904984209847,1.278705883292642,1.321506617700509
137,2020-10-14,1.2217741067416765,1.082827203018006,1.2526253818445139,1.2931799098109085
138,2020-10-15,1.2221125065201255,1.084955942535674,1.2542838436836559,1.2945517301412395
139,2020-10-16,1.2139499299120315,1.071642013163143,1.2437407248990677,1.2851409754342957
140,2020-10-17,1.2075138317975014,1.0807870795677847,1.2438971631332192,1.2819164644096186
141,2020-10-18,1.2088514275275803,1.0807870795677847,1.2440135680010527,1.2821938356540992
142,2020-10-19,1.2044125970576225,1.0559947163778416,1.2266902113286136,1.2685181010255735
143,2020-10-20,1.1896841905071283,1.0679462512751314,1.2196713736808473,1.2550448650369457
144,2020-10-21,1.1974894550928463,1.0681938288376474,1.2270605531140992,1.2645390362497035
145,2020-10-22,1.1788734490958215,1.0423364065158076,1.2076544914238068,1.2472279411462381
146,2020-10-23,1.1929470158698647,1.0546458168340154,1.2113805912080786,1.2494366857390675
147,2020-10-24,1.1824476194336655,1.0576477108233249,1.213485106839765,1.2499703140753784
148,2020-10-25,1.190820491226266,1.0576477108233249,1.2142110136749011,1.2516991794601389
149,2020-10-26,1.1754751440751274,1.0526996544077467,1.2057184805519243,1.2414967374072794
150,2020-10-27,1.152147505993852,1.0331018143080555,1.1923546817002773,1.2290096904545196
151,2020-10-28,1.139166313026911,1.0059450653878321,1.1818813810194277,1.2232957462161016
152,2020-10-29,1.096791973420603,0.9752205531148592,1.1375084834685947,1.1752678879364042
153,2020-10-30,1.108549639958683,0.9768395442565471,1.1567050527344427,1.1988651736625515
154,2020-10-31,1.133674626636671,1.0051679941329754,1.1629510323374637,1.2002905203680785
155,2020-11-01,1.1165777093329545,1.0051679941329754,1.161469385432294,1.1967547446359772
156,2020-11-02,1.0874669822584502,0.9711573650018468,1.1250657778068647,1.160610100015544
157,2020-11-03,1.097973125749849,0.976973693731516,1.1290218748602574,1.1646722408540637
158,2020-11-04,1.12979133011116,1.0161570244706215,1.1618311857290016,1.1952899370960226
159,2020-11-05,1.145486352969195,1.0167327360632616,1.1829013193710438,1.2217218984602647
160,2020-11-06,1.1756341189803483,1.0430971164732126,1.2182326582030805,1.2589906345049358
161,2020-11-07,1.0620284230875472,1.0169080267707677,1.179635016524543,1.2090176324604636
162,2020-11-08,1.1915276498138883,1.0169080267707677,1.191786592208213,1.237813662635451
163,2020-11-09,1.1870711256195283,1.0344820157081682,1.2136312036979446,1.2581487995025007
164,2020-11-10,1.2906761275789094,1.1028241335072826,1.253351516440908,1.2955613855629884
165,2020-11-11,1.2892608445629228,1.1155114235672303,1.2590090417693822,1.2984318586967523
166,2020-11-12,1.2855494174786286,1.1191394114365256,1.2763833001387224,1.3176530635696944
167,2020-11-13,1.2775112684393486,1.1012990512980112,1.264167570354806,1.3075704583338104
168,2020-11-14,1.2612358207300651,1.1033386681348767,1.262418366103737,1.3032477878046849
169,2020-11-15,1.286363383109674,1.1033386681348767,1.2645431329067398,1.308319446384707
170,2020-11-16,1.3022662633477726,1.1242734924071531,1.2798322895598353,1.321920117056583
171,2020-11-17,1.3264824324835,1.1410576693188084,1.296090995379425,1.3387408552609914
172,2020-11-18,1.31949133612162,1.1522766039170433,1.2979742258608138,1.3369983083186838
173,2020-11-19,1.3053375980604185,1.150241851449108,1.2895982759443194,1.3262432517042997
174,2020-11-20,1.3077292256099269,1.151722848898623,1.2933614577811632,1.3305130603260875
175,2020-11-21,1.3084128039582807,1.1435769173930432,1.283481690010729,1.3212254483731019
176,2020-11-22,1.3095807086794558,1.1435769173930432,1.28357847459998,1.3214558091363615
177,2020-11-23,1.2949044730073989,1.1453312949700791,1.2828711615479864,1.3186584970403277
178,2020-11-24,1.3061143243169004,1.1721183527370955,1.2834479470480336,1.3127465062938035
179,2020-11-25,1.343783888772131,1.2158764959186934,1.316953797663518,1.3436826113368354
180,2020-11-26,1.3021554860240943,1.1920910041078998,1.3076303763969048,1.335218219892246
181,2020-11-27,1.3484252511599162,1.211276583535185,1.3191191218644374,1.348008533124768
182,2020-11-28,1.3516585810563453,1.1921032444863167,1.3119521547288242,1.345224258619885
183,2020-11-29,1.3389745230944974,1.1921032444863167,1.3109120834243237,1.3427584756286852
184,2020-11-30,1.3487332492382302,1.2056929052455447,1.3187486735380534,1.3491368953615424
185,2020-12-01,1.341557390720907,1.182065082848849,1.3164093108654806,1.3522889223957908
186,2020-12-02,1.3633049987505674,1.1903625916432568,1.3394691445456335,1.3793544741442776
187,2020-12-03,1.384638688546038,1.2184015726845987,1.3588474777050368,1.3963340191272486
188,2020-12-04,1.3828604968980835,1.2074319628127368,1.3518636582829615,1.3910345796572623
189,2020-12-05,1.3821382317495439,1.2012397432378592,1.3483234617061794,1.3885507999607536
190,2020-12-06,1.3890799117959498,1.2012397432378592,1.3488955474282651,1.3899130092427348
191,2020-12-07,1.395589762397865,1.2279220176223218,1.3614998404522847,1.3977925359777479
192,2020-12-08,1.3950111352463077,1.2225713570066885,1.3652641564354053,1.4037116477453768
193,2020-12-09,1.396563194696875,1.2246602534637157,1.3694136390915264,1.4081800853550928
194,2020-12-10,1.3876925877509438,1.2440952408943124,1.3680132403413563,1.4000550299599395
195,2020-12-11,1.3968182161788154,1.2523345926147889,1.3800653689399536,1.4128487056785664
196,2020-12-12,1.3846653394156743,1.2342558800137338,1.3665591958399161,1.4008152297306367
197,2020-12-13,1.383192302487145,1.2342558800137338,1.366436380909205,1.400524145540296
198,2020-12-14,1.3791284013766631,1.2300363868217545,1.3623275147087046,1.3964664887569918
199,2020-12-15,1.3615745787733082,1.2188651260555128,1.351724146831822,1.385374435470293
200,2020-12-16,1.3998936074120503,1.2434367401079855,1.3964059331766225,1.434969599749107
201,2020-12-17,1.4018256239046787,1.2501499908618496,1.4000805726143266,1.437576437712563
202,2020-12-18,1.4062660768048862,1.253647212716224,1.4064226595202107,1.4445192774638387
203,2020-12-19,1.3908844599074859,1.2396770515717188,1.3934032814591202,1.4315910416222446
204,2020-12-20,1.3886182823428073,1.2396770515717188,1.3932114880781807,1.43113543418693
205,2020-12-21,1.388657235172655,1.2416804645560269,1.389017567392822,1.4255975401981662
206,2020-12-22,1.4184694566455323,1.3165501246208329,1.4410704932250724,1.4686468109011772
207,2020-12-23,1.4116962858488964,1.2827899714014674,1.438494953896489,1.4743549176804152
208,2020-12-24,1.4302395544687692,1.3145335884923308,1.4540488299702787,1.4854939976720773
209,2020-12-25,1.4272589654615722,1.2989842143202075,1.453750695892643,1.4892346390920892
210,2020-12-26,1.425207934656862,1.2989842143202075,1.4535742086799601,1.488816614836015
211,2020-12-27,1.431889978232818,1.2989842143202075,1.454149943088463,1.4901800711542295
212,2020-12-28,1.4351740927523626,1.313306218725468,1.4585197167523494,1.4915647841675472
213,2020-12-29,1.4628071763372092,1.3315127005657579,1.4924476391880102,1.529181519325975
214,2020-12-30,1.452440721675803,1.3232049575986677,1.4787171003141923,1.514297515311736
215,2020-12-31,1.4563011628679146,1.3301953671380125,1.4778631385293068,1.5116835191671545
216,2021-01-01,1.4567544976333147,1.3242162453529815,1.4698056065970029,1.5039335919246697
217,2021-01-02,1.4560340590330771,1.3242162453529815,1.4697441986736495,1.5037883111268784
218,2021-01-03,1.4539181576228914,1.3242162453529815,1.469563764184702,1.503361456936822
219,2021-01-04,1.4665892636294482,1.3513560366662407,1.486001460442441,1.5163125332694887
220,2021-01-05,1.4452923357735892,1.3571205977803702,1.4723949886447263,1.4965410448800032
221,2021-01-06,1.4646006403459606,1.387202087773076,1.498043622758569,1.5202380508773194
222,2021-01-07,1.4925716167728669,1.4594890641344025,1.5194650404975878,1.5283146806951222
223,2021-01-08,1.5145168682904941,1.491060803920396,1.5591948926877883,1.568287357909208
224,2021-01-09,1.4767801774853546,1.3871264811466457,1.4958854007389015,1.5184353735753473
225,2021-01-10,1.467690866100371,1.3871264811466457,1.4951076017818534,1.516609879657786
226,2021-01-11,1.5180326972909606,1.483581907903428,1.5622185970796487,1.5737616631760845
227,2021-01-12,1.5098183177517404,1.5016262734614347,1.5563119363058762,1.5612842265673514
228,2021-01-13,1.5257972950337055,1.5435028456494175,1.578830412137229,1.5780399618613954
229,2021-01-14,1.5385405840597808,1.5476818903789307,1.5925733386027294,1.5940882830664285
230,2021-01-15,1.5449107335749581,1.5718412531155967,1.5959028979932977,1.5923509337386315
231,2021-01-16,1.5384739857619556,1.543561255235616,1.5809040032442305,1.581624494899897
232,2021-01-17,1.53371613973868,1.543561255235616,1.5804909751149685,1.580669078793593
233,2021-01-18,1.5334953289577915,1.501327099174901,1.5585375472459035,1.5661686628433544
234,2021-01-19,1.5205415357725744,1.5371419084653057,1.5674237974550422,1.565815431377654
235,2021-01-20,1.5309125776663381,1.5032773862211875,1.5542854418882224,1.560368878807911
236,2021-01-21,1.550026426141165,1.4856652155652255,1.5675404925237921,1.5821814131735856
237,2021-01-22,1.5609595354716206,1.481309316041974,1.5896067563305374,1.6100954108566772
238,2021-01-23,1.5948539754799818,1.503319547112802,1.6045027542931103,1.6249208540169853
239,2021-01-24,1.5417329320482338,1.503319547112802,1.5999879384130964,1.614349105238153
240,2021-01-25,1.566722631276477,1.4819272823649379,1.6011316601403298,1.623988667735644
241,2021-01-26,1.5490614753021916,1.4509644856150947,1.6007377997933618,1.6302210147453142
242,2021-01-27,1.5262829294049312,1.444592970632357,1.5962815539192179,1.62443362902264
243,2021-01-28,1.498128871701292,1.402051117055432,1.5649423365942692,1.5967193166330942
244,2021-01-29,1.505105674789279,1.409499802530297,1.5474197047097604,1.5747285272720124
245,2021-01-30,1.5264342336854906,1.4434412816580546,1.570900772260321,1.5949610242842505
246,2021-01-31,1.4907074295103455,1.4434412816580546,1.5677946486810506,1.5876692184313401
247,2021-02-01,1.4696806056300764,1.3890680079792066,1.5093670401274109,1.5322650194790293
248,2021-02-02,1.487449798447391,1.4074037054896626,1.5311956285834307,1.5545520683408813
249,2021-02-03,1.5282302067099944,1.468970501556108,1.572677988838888,1.590241039992461
250,2021-02-04,1.5259752250854874,1.4766458356192975,1.5716549297963585,1.5867410509622208
251,2021-02-05,1.5670798240506212,1.503498187126493,1.6062572234447312,1.623960882720229
252,2021-02-06,1.5289666845167063,1.4692077432591408,1.5777306329402885,1.5961261233981001
253,2021-02-07,1.5374350227779314,1.4692077432591408,1.5784688548624304,1.5978529006968405
254,2021-02-08,1.5702601105291814,1.502106829557542,1.6028549541891421,1.6206874481009954
255,2021-02-09,1.589781442672347,1.5354562843324044,1.623305969955857,1.637486114995016
256,2021-02-10,1.5814213018032437,1.5367952267341107,1.6189456133843085,1.6312176262102909
257,2021-02-11,1.5921701720951735,1.5557726526937725,1.6270019930535864,1.6366181521854641
258,2021-02-12,1.58806346914399,1.5458999366762487,1.6201348669700764,1.6308436933506532
259,2021-02-13,1.589195620107355,1.53508170456614,1.6161707538344616,1.6292148604947445
260,2021-02-14,1.5925206265847132,1.53508170456614,1.6164564183421568,1.6298806890995492
261,2021-02-15,1.6026350226743231,1.5855862398198581,1.6442981881948324,1.6498261013913031
262,2021-02-16,1.6018279385803416,1.565998703880954,1.633404944752094,1.6422499728553082
263,2021-02-17,1.6074267849027195,1.5936893930796776,1.6377963365690609,1.6406361446802953
264,2021-02-18,1.590620344271629,1.5969954544080742,1.6262737449172147,1.6248055896954043
265,2021-02-19,1.5809376967811364,1.5825081048459457,1.612219589584383,1.611345677704299
266,2021-02-20,1.5835201984671217,1.584212307883497,1.6143986296834134,1.6136787357595948
267,2021-02-21,1.5847274295089508,1.584212307883497,1.61450260529226,1.6139190352295616
268,2021-02-22,1.6045094914109996,1.6111414686186187,1.6298613072791877,1.6267201170614947
269,2021-02-23,1.6079075033266155,1.616372495657243,1.6130056948315106,1.6063547391159805
270,2021-02-24,1.6151729458273625,1.6280186692734628,1.6187844076335922,1.610801457383512
271,2021-02-25,1.6438677362391085,1.6849415669850132,1.647243839659424,1.6321457417900496
272,2021-02-26,1.6090285897878354,1.6693364018294712,1.6131618057406092,1.5936305024837671
273,2021-02-27,1.6027192935303995,1.6276612598529647,1.6099483740058396,1.599311596184327
274,2021-02-28,1.6261782601295978,1.6276612598529647,1.611939126492598,1.6038840933842007
275,2021-03-01,1.5904467681900598,1.6281808679513006,1.5933691974649546,1.5790147706275994
276,2021-03-02,1.6498424071123328,1.6821155018875273,1.6602032226912244,1.648017231535002
277,2021-03-03,1.642193198289105,1.6864631128928043,1.6475657956771395,1.6317503199498267
278,2021-03-04,1.647708139502506,1.7030001838151454,1.6397749350037352,1.619395646361204
279,2021-03-05,1.6309288958733874,1.6768101046995794,1.6149866547378398,1.5958047537500692
280,2021-03-06,1.630516618936633,1.6746895195890277,1.6187907171445433,1.6006006071926653
281,2021-03-07,1.6342275338001713,1.6746895195890277,1.619101960702733,1.601312160904491
282,2021-03-08,1.6513546639972279,1.667618055514288,1.6192638684796608,1.6048324890293795
283,2021-03-09,1.6508671673989301,1.7001554772169316,1.6076948926687238,1.5837444839688342
284,2021-03-10,1.6483521727550652,1.6836874958860208,1.6262457633559029,1.608399033250656
285,2021-03-11,1.6703746697132518,1.684598222967487,1.633737202358829,1.6188235279330456
286,2021-03-12,1.669060046772159,1.684598222967487,1.6336285789531804,1.6185746675478152
287,2021-03-13,1.6759770977934556,1.684598222967487,1.6342005265577475,1.6198849071044197
288,2021-03-14,1.6435262983201635,1.684598222967487,1.631527418147326,1.6137584354270833
289,2021-03-15,1.6924437999000468,1.7745200815719915,1.6743161955146013,1.6456806805736903
290,2021-03-16,1.6958903090326647,1.7616932668876002,1.6851856143960449,1.6612928806202911
291,2021-03-17,1.6818131047841396,1.7405405703128274,1.6825092236193118,1.6618907897494055
292,2021-03-18,1.6889110767342375,1.7564576663073825,1.6864817453430678,1.6632976083134021
293,2021-03-19,1.6666298201556495,1.7704007617405093,1.6680447663231774,1.6368954360045236
294,2021-03-20,1.6840978719114454,1.7606828481392127,1.6779762203073338,1.652052468532611
295,2021-03-21,1.6897530955713829,1.7606828481392127,1.6784522369814263,1.6531360841232183
296,2021-03-22,1.6510883210645484,1.7513267661865708,1.654739652939588,1.624718904498096
297,2021-03-23,1.6559236786095692,1.7281205839846403,1.6631730060355907,1.6401096451948072
298,2021-03-24,1.6245601214001124,1.690181696523236,1.6373137918535592,1.6166918334602447
299,2021-03-25,1.6179525969840045,1.6739086872240834,1.6153889952636225,1.5949990985002913
300,2021-03-26,1.6383554720916333,1.6835286880327296,1.6245649394921937,1.6051157360110888
301,2021-03-27,1.6479548231228567,1.6897636611799145,1.6312674117698918,1.612180056259656
302,2021-03-28,1.6245533254916051,1.6897636611799145,1.629310472196874,1.6077082719834934
303,2021-03-29,1.6422921468364156,1.6679573684154672,1.6207117715053965,1.6048426449594533
304,2021-03-30,1.6299165032748346,1.666955083953472,1.6186264291580725,1.601519679199521
305,2021-03-31,1.6506136986589883,1.6677045907937964,1.6347889130983555,1.6217566239616625
306,2021-04-01,1.6372529649266552,1.6662946235176141,1.624694655767624,1.6092761779815536
307,2021-04-02,1.648882442768635,1.6677094602364102,1.6346967514840287,1.6214687231344016
308,2021-04-03,1.6537759512318484,1.6677094602364102,1.6351065984787108,1.6224086805446476
309,2021-04-04,1.6637158286782632,1.6677094602364102,1.6359368397796878,1.624313411188634
310,2021-04-05,1.6542580781615581,1.6697348905351403,1.6324684344692761,1.6189475209063429
311,2021-04-06,1.6660418696943886,1.650114217415383,1.63943685116662,1.632797692362865
312,2021-04-07,1.673793463097193,1.6677732458721894,1.650628441985559,1.6420134048890542
313,2021-04-08,1.684135539332817,1.6656996872874281,1.6594739819619486,1.6536560939830434
314,2021-04-09,1.7024803297499163,1.689295152478037,1.6859568980099027,1.6799665282831229
315,2021-04-10,1.6920242270780697,1.6693808522100377,1.6717325001983774,1.6675789934905836
