rentabilidades,model_values,fast_model_values,present_MC_values
1.0724236007458117,0.02298124944466497,0.024788857532526687,0.12443249679844556
0.8470386091811807,0.019280391116573935,0.016719572150839798,0.02888592827469374
0.9031631665635552,0.01807808374817286,0.015851125069820206,0.04601693380166465
0.9525460617305644,0.0162381016183611,0.01590166377961771,0.0633744592868679
0.9873036746090158,0.013780701586504367,0.016105926796083175,0.07663604644605428
1.0565291151927687,0.01405481742037916,0.01851362070938534,0.11006271014379146
1.0722805514090286,0.012004742288127706,0.019717897026318446,0.12074417197208029
1.0132280807311558,0.005501778366893628,0.017183588301083744,0.08333485943871878
1.0137102473793582,-0.0006175616465017525,0.014668260588879534,0.07927273199868702
0.9459857823832296,-0.0019158170652469255,0.00946027873895108,0.04657525155935551
1.0331325066850807,-0.0005400001626704442,0.007502545600744494,0.08726922436102247
0.9638774504183844,-0.00011218617478759058,0.0012917196238734154,0.05038623631954648
0.7453834418158856,-1.187387400952107e-05,-0.009700036849863971,0.002156864908784294
0.6764884943856755,2.4081689766264872e-08,-0.012606906877061473,0.000324498072366548
0.6124060736262323,8.456079918582476e-07,-0.002332251722483544,4.562642793117853e-06
0.8260621506958362,1.1797089885928253e-06,9.26150623237412e-05,0.005455735636302857
1.0600044508896758,1.5149026685038891e-06,-0.0008702438730347611,0.08653452545369669
1.0679431155660675,1.5262717447100744e-06,-0.0004274987708149544,0.08816875470604361
1.11211333656493,1.5893989837708694e-06,-0.0002770428766661638,0.12169875139967745
1.09874012913811,1.5702863973148901e-06,0.0001306935113794351,0.10688962154217102
