rentabilidades,model_values,fast_model_values,present_MC_values
1.16413940538008,0.033777356287841134,0.030453966949159212,0.19185436696646396
1.1594102389170138,0.06465099531306584,0.03928724901686888,0.1844626819742661
1.0799176669880595,0.07825899626046671,0.04288298359710176,0.13184306102015683
1.1313350885826485,0.09857511741641886,0.05409640004878331,0.16339889778030023
1.0876239284944158,0.10459062728935799,0.05783720872561561,0.1323940226597785
0.9816791475997807,0.09311738334267479,0.05351349271931042,0.0721138666583942
0.7863005305916224,0.060436836370309305,0.036859747208407664,0.012058036173481602
0.838980533428047,0.05065771388927276,0.033545637398517264,0.01936124934113962
0.9501156830805095,0.04736737794568896,0.034906993042670274,0.052262547034174246
0.7730794102573972,0.021374108210666074,0.02018510986395694,0.006656751024989823
0.8354506399039909,0.007126021448649147,0.013454686625496691,0.01393506942003019
0.8407295771698241,-0.0004306936268660964,0.0065038990811883135,0.013573823985503533
0.5758785305898758,-7.762936899034326e-05,-0.008221288949761431,7.5967890574669865e-06
0.6135214153811682,-1.2710301739573167e-05,-0.013519615714402302,2.0538503247936798e-05
0.6273518456563648,-2.498823814378225e-07,-0.005026946246581344,6.121145600033772e-05
0.9000205723186763,1.1774085609213453e-06,-0.0014823835179139364,0.017514365795919074
1.0757421056627567,1.5301256998602275e-06,0.0001116195502468376,0.09792045540017374
1.0996290547528411,1.5712235375181225e-06,0.0005049555550970825,0.11161041759316334
1.2113943061175967,1.731272939446661e-06,0.00016915536848216851,0.21003519023865957
1.146841842833646,1.6390314005071547e-06,0.00023040188007867222,0.14980787457367128
