x,y,sharpe,x_aapl,x_gs,x_axp,y_aapl,y_gs,y_axp
0.25239567480704156,0.4816226030919193,1.908204661035192,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.31691179693757915,0.45872491569812746,1.4474845055656942,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22487228104977974,0.4662622812334165,2.0734537803269784,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2849774477219844,0.4570381905160952,1.603769681318671,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2531590378401207,0.48795949059609756,1.9274820079868606,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.32159841264855926,0.4792019524228439,1.490063176855642,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3286422331193155,0.45822759661153056,1.3943052670445077,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.25338519984702645,0.4819085124547171,1.9018810599263674,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.4605090769104227,0.4384069352966522,0.9520049816128385,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23416932447298433,0.47711948498711765,2.0374978066017437,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2935731354664431,0.4793718963337008,1.6328874764785672,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2859842591553092,0.4689127857659534,1.639645437657817,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2273792214543512,0.45511153126052917,2.001552861117073,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24520321760130326,0.4721832115401692,1.9256811397472442,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24456375061404975,0.4651072623448367,1.9017833230683088,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2379452942719349,0.4656988261604449,1.9571676236985074,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2246459787329119,0.44570291538004114,1.9840235640716732,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3987573731908015,0.4571215780899325,1.1463652055687614,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3093378058897312,0.48494754816597796,1.5676957000815022,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.30958575707562186,0.4794771530944679,1.548770064952785,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3276445390560849,0.47882738272681924,1.4614233586992744,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3001536270219564,0.4404530911892808,1.467425516590747,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.29815801589837476,0.4928638438390667,1.653028989859713,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.40362908813844,0.462572317581043,1.14603315562427,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.4293383344940319,0.42750968714625603,0.9957407778414874,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24819728744811115,0.47901476725178616,1.9299758356623071,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.314397574781735,0.4528668908950062,1.4404274308076361,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24731487102558222,0.46653683095610976,1.8864083224006827,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23739644743374702,0.46727019553232085,1.968311660024851,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.4156094069653126,0.43690288464060334,1.051234349652408,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2688812126215062,0.478639249962286,1.7801141451859195,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3619762177798191,0.48250173987097367,1.332965305926444,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2558500972287526,0.4889174519058901,1.910952769616322,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.28270205675744536,0.47434731159282495,1.6779054140373966,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.28112132361763964,0.46549698266783923,1.6558579643747469,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22758479917947128,0.4658814473161905,2.0470675062476413,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.29990851294366544,0.43768187063680464,1.4593846181319248,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2558386890948711,0.4780680899387999,1.868630939402292,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2414660550392133,0.4534700056033554,1.8779865581094342,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.35218059232610216,0.4488443279580103,1.2744720684165418,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23884244070509653,0.4523212108992294,1.8938058477543331,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.27830422839351715,0.480355838789321,1.7260098474325245,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2692308193960947,0.4832010853979338,1.7947465542087297,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3602999389367667,0.4435892764956537,1.2311666713146583,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3180352591915317,0.47948392233616777,1.5076439120462621,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24623680437292675,0.4199076812138476,1.705300238456212,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.25007492938329673,0.40826142856984227,1.632556408499825,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.45846604569539506,0.4415787571969325,0.9631656724483312,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.26396577056935444,0.47983678461708124,1.8177992683752486,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.28926369968607785,0.4881069717612878,1.6874117709584844,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2855164481980166,0.48567751906244916,1.7010491764229752,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3532905427257348,0.47223441333851524,1.3366743691894365,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.32432533996812923,0.46897919594177906,1.4460146591933416,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23490870639850356,0.4344158702964678,1.8492965925218476,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.4455482192589044,0.440703204045515,0.9891257219668652,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3913819108097739,0.4735885154582029,1.210041911437201,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2608226083289744,0.47628731754576803,1.8260967505739722,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22683027549568824,0.46608187488177477,2.0547604320598483,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.33620565487982795,0.44757435199829,1.3312517071084637,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.35061351092952797,0.4889423725010058,1.3945337451621522,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22533069926290086,0.4587701625439575,2.035986059798692,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2256918168202382,0.44632629071872354,1.9775918197079294,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24862838043026536,0.4811723344072578,1.9353073594195567,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.30150014001446335,0.4626798076620049,1.5345923475850112,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.25830579726410474,0.4727454833992353,1.8301775972758239,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3846659844443897,0.4718331798485873,1.22660489601154,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.30328893309246696,0.48061704220963186,1.5846837446689852,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23951382679520114,0.462015563188908,1.9289724078600246,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3445505077896456,0.48976206138551115,1.4214521537855922,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.267215321240051,0.46611149910937777,1.744329243346978,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3928028230999028,0.4521254038334739,1.1510238146085916,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24828469970409758,0.41845465326515097,1.6853823605073517,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2715831006227787,0.45621590995606187,1.6798390949580218,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23588317399226202,0.4722420649185983,2.002016748062284,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24343391563431396,0.48103988193230185,1.9760594191604721,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2383049460679361,0.4665534317456608,1.957800034971391,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2871088503717598,0.4749444827246947,1.6542314251536234,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2233928611786327,0.4617080786111585,2.0667987158370322,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22246231603604916,0.45565832225382197,2.0482494760145546,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2615002275238298,0.4590817873161035,1.7555693609263443,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3944690317338336,0.4649781180426782,1.1787442882371064,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3512091918100224,0.46365020102073684,1.3201539476550388,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.28416748927184843,0.46546235728679797,1.6379859584905367,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3143816698540856,0.4466222399754176,1.4206370243618498,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3310570293319209,0.45222019920738465,1.3659888150388266,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3174477107134218,0.4945545810111347,1.5579087966950165,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3125920912291924,0.44847968938361116,1.4347122079131107,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24875770848851914,0.4843725233859615,1.9471658841411004,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3156727626940495,0.49863292190507535,1.5795880444343282,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3074400933792737,0.48901533894191274,1.590603663844971,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.38988049572904404,0.4742357678964184,1.2163618675246552,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3021589546963066,0.484551238331139,1.6036302442803687,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3892364956585877,0.4325755137020564,1.1113436651672117,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2897399429606242,0.4914885090398402,1.6963091247195894,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3142990727588026,0.47420148273708485,1.508758770984328,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23355712519502267,0.432377822080694,1.8512722389422027,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2621103740731502,0.461098240963576,1.7591758532796262,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23930761202248527,0.4750705769949197,1.9851879051397756,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3681290046168815,0.45548241381985544,1.2372902110603434,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.333448095844452,0.48878653887631995,1.465854941047049,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.44901639972240054,0.4338858244159822,0.9663028448052842,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23279341115646507,0.4745911578189572,2.0386795118525716,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22455321771102404,0.44435804527281486,1.9788540542966349,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.39382520744710175,0.44337526797465965,1.1258173920576513,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22275339080486037,0.4511920410699848,2.025522661808747,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2650932871677453,0.4742917150042434,1.7891502273466544,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.4347963632556119,0.45457243878823594,1.0454835348312193,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.29989542598619795,0.48226086003656565,1.6080967505611796,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.25586637507131343,0.4302878935240597,1.6816898797434114,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2609485371116308,0.472231353750876,1.809672355238615,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3329103826482995,0.47809295091970583,1.436101052530955,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3960712200037201,0.4469738530295455,1.1285188886618607,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.5031885628513796,0.41684531330602703,0.8284077661541471,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.29661057829536763,0.48389259232113324,1.6314070627625035,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23086737977735955,0.4676396735451589,2.025577082375753,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.29921843065163684,0.4773798160152978,1.595422497790867,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.280437973352953,0.4453226145403928,1.5879540463656099,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3248569196855164,0.4845460803758119,1.4915676749163462,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23662927715531876,0.4512453915158263,1.9069719391469797,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24030751830760502,0.45282291430673105,1.884347678740106,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.33149849216206867,0.49211260205845986,1.4845093226483437,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.28523867964963073,0.47679840885826996,1.6715769735154404,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.28572968549809113,0.4959119372580725,1.7355982329717907,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.28489092747796296,0.46320450913802436,1.6259012290724997,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2964772437300565,0.4943170840174016,1.6673019412831525,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23070613068251353,0.43441413096569015,1.8829761033247512,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24890785266749757,0.4485482110236845,1.8020653274562437,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.34329900407636715,0.4731478542728105,1.3782383538973457,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3269845288967705,0.44062845745117896,1.3475513931433925,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.40893568677802555,0.46664377381794253,1.1411177574023799,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.40373375327494065,0.4446383377201537,1.1013157411621148,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24655716399610597,0.48490452322386934,1.9667022258234919,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.27236418750874414,0.488198416906801,1.7924471692561548,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2300827401002012,0.4656389363174551,2.023789077419145,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3657548474794263,0.46418815762310217,1.2691237336210908,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2988140796668435,0.48121178342278537,1.6104053194524917,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.4733131235227063,0.4138543127328915,0.8743774304264302,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3376839418204283,0.48418356275142016,1.433836504458055,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.25221285397046606,0.4650480818321343,1.8438714542542352,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.292085227990454,0.4876522450571992,1.6695546310652065,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22398213161444672,0.4560377861005469,2.036045388145296,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.23058970263097398,0.470764853570226,2.0415692817108066,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.36846097380877657,0.478191064029722,1.2978065467467743,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3876737955369742,0.4713958196600616,1.2159599774009036,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22866929445981699,0.47207689928675856,2.0644525116585535,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.26609993700047885,0.48637544982047065,1.8277924275479833,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2224814469215473,0.4545146947100145,2.0429330220523427,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.51297205184721,0.4080166987424281,0.7953975217034961,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24096682257378232,0.46057208021015494,1.9113505971102351,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.31675229218726214,0.45234148716542677,1.4280606591411975,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24380071755339883,0.4733805930133348,1.9416702205138172,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2240019270843749,0.45978188769744865,2.0525800544754347,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2358445392580198,0.4696238383873732,1.9912432141309537,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.25413244412410724,0.4769351059181288,1.8767186832910419,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2647036646915567,0.3965472852057219,1.4980800725512986,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22919605244168578,0.4526471341978977,1.9749342511606496,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.25458768779658153,0.4663976092030824,1.831972367712218,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.27229884154879647,0.4719683652191369,1.7332734966283698,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22497890495740708,0.45516340635014885,2.023138153491858,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.321247808714439,0.448468548967514,1.3960205697968295,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2776233527215921,0.46777537872580166,1.6849280658133212,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22501592895561434,0.4581957922276716,2.036281583949789,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.37599260786260313,0.47484586897224634,1.2629127781835716,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2241002144519126,0.458114848008228,2.04424100676856,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2268917346217186,0.4624533088759575,2.038211350655743,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3358718141738383,0.4743126701748479,1.4121836074323173,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2257211891759999,0.45275193331381236,2.0058016483370174,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.25694295331370587,0.4793587257067178,1.8656231646931405,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2315052603603505,0.47381101112732504,2.0466533261050417,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.27747062522754196,0.4387399971321517,1.581212414007283,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.3543256646170162,0.43824232171207544,1.2368348259101218,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.32186243864519876,0.4593107815094124,1.4270406433343663,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2932965220060474,0.4894051358785525,1.6686360019927602,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2923995835601912,0.47471712410110234,1.6235218885097373,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2423296033994874,0.47532099011722995,1.9614648125910126,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2618761226666613,0.45969427858839973,1.7553882878185825,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.36710422511283153,0.4496689820339812,1.2249082175389645,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.26351849946998673,0.4527096426614259,1.7179425488986855,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.24656220460469072,0.44457761033475185,1.803105269307338,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.22472503989824344,0.4650754340209249,2.069530988765263,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2855624296679241,0.49419858272723194,1.7306148546989442,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.36229634147453843,0.45555059224536687,1.2573977158899414,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.2255371736393805,0.44230842045118,1.9611331174984168,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.38341638050529564,0.45622491387700626,1.1898941648652515,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
0.28437172514395986,0.48683595601505103,1.7119703295698474,0.3169446,0.3169446,0.3169446,0.4595444,0.4595444,0.4595444
