simple_date,AAPL,GS,AXP,cartera
2020-08-04,1.3625660957908199,1.003371578099839,0.9314407293422,1.1157022161411003
2020-08-05,1.371665504485602,1.0146940418679549,0.9279555438037163,1.1209909584684088
2020-08-06,1.3766373463497614,1.0291867954911433,0.9498624243313284,1.1365036942296858
2020-08-07,1.424667214924281,1.0278280998389695,0.9551399910038896,1.1513256879253526
2020-08-08,1.3945422309498723,1.0142512077294685,0.9269321614496465,1.1268073457239072
2020-08-09,1.3945422309498723,1.0142512077294685,0.9887755923074534,1.1518669401845425
2020-08-10,1.3897705135381062,1.0480575684380034,0.9874028514172819,1.1628178604908679
2020-08-11,1.409970575451609,1.0536433172302737,1.0118987269163393,1.1801333149705657
2020-08-12,1.368038248785964,1.062097423510467,1.0282293105823774,1.1779392052081752
2020-08-13,1.4135040228141877,1.067481884057971,1.012496187294365,1.186971153274803
2020-08-14,1.4385195793634167,1.0486614331723028,0.9999495193558234,1.1820946932820766
2020-08-15,1.4181569163323442,1.0559883252818036,0.9451407890002389,1.1576726608312315
2020-08-16,1.4181569163323442,1.0559883252818036,1.0015277524750548,1.1806948556201982
2020-08-17,1.4372375320902686,1.0465479066022545,0.9998499426261525,1.181812334836267
2020-08-18,1.433485198607884,1.0218900966183575,0.9713709979402566,1.1602816424253373
2020-08-19,1.4454301268601413,1.0130334138486312,0.9626082457292119,1.1566634244053253
2020-08-20,1.4472437547099601,1.0216384863123995,0.964798933781973,1.1612996698542064
2020-08-21,1.4793574754300334,1.015750805152979,0.9631061293775667,1.1669792098114093
2020-08-22,1.5003642890422482,1.0237721417069243,0.9806587804225557,1.1826641706192735
2020-08-23,1.5003642890422482,1.0237721417069243,1.0011690330779828,1.190909220249914
2020-08-24,1.5555923840138086,1.0186694847020934,0.9574302557863218,1.1862003306212021
2020-08-25,1.5741977041972977,1.043377616747182,0.9890956558216883,1.2135971696616858
2020-08-26,1.561283423128758,1.036634460547504,0.9863075073909013,1.2065237494224323
2020-08-27,1.5825153767499165,1.0427737520128824,0.9798350199622887,1.2117355405029062
2020-08-28,1.5635973621095618,1.057518115942029,1.0110025363493005,1.225466164030134
2020-08-29,1.5659050472012284,1.0397946859903382,0.9800513635407867,1.2067173842164909
2020-08-30,1.5659050472012284,1.0397946859903382,1.0126473378888359,1.2200956384470163
2020-08-31,1.5610645370089526,1.0452395330112723,1.021059786046068,1.2243467181933376
2020-09-01,1.5610645370089526,1.0309480676328502,1.0115999967273264,1.2149855319239038
2020-09-02,1.623245811964207,1.0339170692431563,1.020362748938371,1.2357920599320802
2020-09-03,1.589614694381404,1.056964573268921,1.0395810577648672,1.2441986534717977
2020-09-04,1.4623487386364087,1.0444847020933978,1.0401785181428929,1.2063362597077358
2020-09-05,1.526465617481321,1.0423107890499195,1.0409210077539752,1.2234170239501454
2020-09-06,1.526465617481321,1.0423107890499195,1.0398415468058304,1.2229941193330445
2020-09-07,1.526465617481321,1.026129730273752,1.025666603677408,1.2111082280539813
2020-09-08,1.4633165405812376,1.0614935587761674,1.0522273024330797,1.2187744925790707
2020-09-09,1.364842692694901,1.0189210950080514,1.0323119564988867,1.1674527060889583
2020-09-10,1.4192815520915245,1.0176127214170692,1.0334073005252675,1.1828878032543204
2020-09-11,1.3729480339828428,1.0064915458937198,1.0233500508285,1.1618692384895069
2020-09-12,1.3815009836702679,1.026129730273752,1.0094048525508688,1.166560921162545
2020-09-13,1.3815009836702679,1.026129730273752,1.034729364127932,1.1763166980372954
2020-09-14,1.3549227227604053,1.0110708534621577,1.029225077879087,1.160932970117805
2020-09-15,1.3955099168216656,1.0131843800322062,1.068159579180434,1.1879729134309407
2020-09-16,1.3977479588190824,0.9963768115942029,1.0622845521298472,1.179860939568885
2020-09-17,1.3564954009207522,1.0098631239935587,1.0553141810528797,1.170996284620847
2020-09-18,1.3348408324052066,0.9804247181964574,1.0421700527363122,1.148524990485791
2020-09-19,1.3426558331096996,1.0021839774557166,1.0608962140177125,1.166142127280042
2020-09-20,1.3426558331096996,1.0021839774557166,1.1001537826130885,1.180526162195918
2020-09-21,1.2924994973189439,0.9805756843800323,1.0300216917164546,1.1322564932628671
2020-09-22,1.3316954760845126,0.9762479871175523,0.9775447551798565,1.1228077700101957
2020-09-23,1.3526241931414367,0.9642713365539453,0.9806316337996565,1.125280039006477
2020-09-24,1.295886804125845,0.9365942028985508,0.9515552287357348,1.0876583677414697
2020-09-25,1.3091940808672415,0.9818337359098229,0.9504598847093542,1.1084761194419381
2020-09-26,1.3413493004841806,0.9679045893719808,1.0119157761276805,1.1362003344869795
2020-09-27,1.3413493004841806,0.9679045893719808,0.9726329518325025,1.121497807143392
2020-09-28,1.3583100295673063,0.9810285829307568,0.9585255998127024,1.1258714308688182
2020-09-29,1.3907313947190731,1.0017612721417068,0.9840172426084691,1.1527411642089986
2020-09-30,1.3802065485690593,0.9902878421900161,0.973362532533676,1.141271821905638
2020-10-01,1.4010142903828797,1.011322463768116,0.998256714951417,1.1648170895323215
2020-10-02,1.4128698642070334,0.9991445249597424,1.009011001755881,1.1676101676777753
2020-10-03,1.394142896574595,0.9967089371980676,1.0617979360253063,1.181864074884673
2020-10-04,1.394142896574595,0.9967089371980676,1.0143148171377498,1.1642466009527517
2020-10-05,1.3672621975569732,1.005938003220612,1.011799150186668,1.159394879184207
2020-10-06,1.4093615821570287,1.015499194847021,1.034502644551648,1.1836395648762807
2020-10-07,1.3689558509604238,1.0119263285024154,1.0132928011317328,1.1628507834222452
2020-10-08,1.3921830976363163,1.0245571658615136,1.0294242313384288,1.1804365412288371
2020-10-09,1.3908523699621766,1.046598228663446,1.0561107948902473,1.198725709423821
2020-10-10,1.4143941522701386,1.0209037842190016,1.0328975452890683,1.1868965959323472
2020-10-11,1.4143941522701386,1.0209037842190016,1.0362367012602525,1.1881755975376085
2020-10-12,1.4150474185828983,1.0443840579710144,1.0588989433210343,1.2061293750327793
2020-10-13,1.5049320242088788,1.0774959742351047,1.0615875150221503,1.2454348470412837
2020-10-14,1.4650101939846882,1.0608393719806763,1.0456552382747961,1.2217741067416765
2020-10-15,1.4660989711726207,1.0629528985507246,1.0436637036813767,1.2221125065201255
2020-10-16,1.4602921595036475,1.0497181964573268,1.0398797879538801,1.2139499299120315
2020-10-17,1.446863907519147,1.0590780998389695,1.0236302722172306,1.2075138317975014
2020-10-18,1.446863907519147,1.0590780998389695,1.0270319810306006,1.2088514275275803
2020-10-19,1.4398473434191377,1.034369967793881,1.0446594709780863,1.2044125970576225
2020-10-20,1.403070869515641,1.0469001610305957,1.020362748938371,1.1896841905071283
2020-10-21,1.421580081710493,1.046849838969404,1.0270343898263257,1.1974894550928463
2020-10-22,1.4138376661518623,1.0210849436392915,1.010006769052591,1.1788734490958215
2020-10-23,1.400288438924258,1.0336151368760065,1.043464550222035,1.1929470158698647
2020-10-24,1.4038451110715042,1.0365640096618356,1.0102859201086918,1.1824476194336655
2020-10-25,1.4038451110715042,1.0365640096618356,1.0317473218923687,1.190820491226266
2020-10-26,1.391699196663902,1.0318035426731078,1.0055258162173975,1.1754751440751274
2020-10-27,1.3918201719070056,1.0121779388083736,0.964699357052302,1.152147505993852
2020-10-28,1.4105713345880646,0.9847020933977456,0.9452818947664641,1.139166313026911
2020-10-29,1.3452447033121167,0.9549617552334945,0.9121228437860329,1.096791973420603
2020-10-30,1.3950865034708029,0.955817230273752,0.9068452771134717,1.108549639958683
2020-10-31,1.3567373514069594,0.9847020933977456,0.9660286027690875,1.133674626636671
2020-11-01,1.3567373514069594,0.9847020933977456,0.9223226467218032,1.1165777093329545
2020-11-02,1.3169364964258725,0.9512882447665056,0.9085380815178782,1.0874669822584502
2020-11-03,1.31584771923794,0.9571256038647342,0.9300466551268065,1.097973125749849
2020-11-04,1.3360505848362425,0.9960245571658616,0.9588243300017153,1.12979133011116
2020-11-05,1.3906104194759696,0.9957226247987118,0.9599196740280959,1.145486352969195
2020-11-06,1.4399683186622414,1.0213365539452497,0.9769472948018307,1.1756341189803483
2020-11-07,1.4019337022304672,0.9957226247987118,0.7440349499949571,1.0620284230875472
2020-11-08,1.4019337022304672,0.9957226247987118,1.0162083172621044,1.1915276498138883
2020-11-09,1.4358551603967187,1.012781803542673,0.9628073991885537,1.1870711256195283
2020-11-10,1.4071840277811636,1.0815720611916264,1.168732076148108,1.2906761275789094
2020-11-11,1.4029498942725376,1.0943538647342994,1.154592180534831,1.2892608445629228
2020-11-12,1.4455331798450073,1.097272544283414,1.1064966201037554,1.2855494174786286
2020-11-13,1.4421458730381063,1.0794585346215781,1.1062974666444132,1.2775112684393486
2020-11-14,1.4377423741891349,1.0815720611916264,1.0652268282428035,1.2612358207300651
2020-11-15,1.4377423741891349,1.0815720611916264,1.1288942720352184,1.286363383109674
2020-11-16,1.4427507492536245,1.1024557165861515,1.1450328144864184,1.3022662633477726
2020-11-17,1.4553321745363996,1.119061996779388,1.1816770510053334,1.3264824324835
2020-11-18,1.4443234274139714,1.1304851046698874,1.1598697472073922,1.31949133612162
2020-11-19,1.4278707943518807,1.1287238325281803,1.137564559761096,1.3053375980604185
2020-11-20,1.4352502841812007,1.1300825281803542,1.1365687924643864,1.3077292256099269
2020-11-21,1.4208542302518714,1.1221618357487924,1.1577174499172749,1.3084128039582807
2020-11-22,1.4208542302518714,1.1221618357487924,1.1608176267226098,1.3095807086794558
2020-11-23,1.4195235025777317,1.1239432367149758,1.121034822635716,1.2949044730073989
2020-11-24,1.3773031427345725,1.1515197262479873,1.1559862547502244,1.3061143243169004
2020-11-25,1.393271874824249,1.1951489533011272,1.1988042485087391,1.343783888772131
2020-11-26,1.4119020622622045,1.1709188808373592,1.0956671160630538,1.3021554860240943
2020-11-27,1.4036757457311593,1.190318035426731,1.2006962063724875,1.3484252511599162
2020-11-28,1.4119020622622045,1.1709188808373592,1.2218650452705269,1.3516585810563453
2020-11-29,1.4119020622622045,1.1709188808373592,1.1874668460366895,1.3389745230944974
2020-11-30,1.4104503593449613,1.1845813204508857,1.2007957831021585,1.3487332492382302
2020-12-01,1.4402102691484486,1.1603260869565217,1.1808804371679655,1.341557390720907
2020-12-02,1.4846081833674727,1.1678743961352658,1.194223718943875,1.3633049987505674
2020-12-03,1.4889632921192024,1.1959037842190017,1.2181221340649062,1.384638688546038
2020-12-04,1.487269638715752,1.1849335748792271,1.2259886957089123,1.3828604968980835
2020-12-05,1.487366418910235,1.1787238325281804,1.2304128187926824,1.3821382317495439
2020-12-06,1.487366418910235,1.1787238325281804,1.2489517722421735,1.3890799117959498
2020-12-07,1.478922346941603,1.2056159420289856,1.2451074278057377,1.395589762397865
2020-12-08,1.4970686334071441,1.1999295491143316,1.2341539875419314,1.3950111352463077
2020-12-09,1.5046900737226714,1.2018921095008053,1.2299717648957509,1.396563194696875
2020-12-10,1.4732365105157335,1.2219202898550725,1.2117492233659644,1.3876925877509438
2020-12-11,1.4908988960088603,1.2298711755233496,1.213242874311029,1.3968182161788154
2020-12-12,1.4845839883188519,1.2118458132045091,1.2044962908427617,1.3846653394156743
2020-12-13,1.4845839883188519,1.2118458132045091,1.2006521832461132,1.383192302487145
2020-12-14,1.4808579508312607,1.2076791465378423,1.1972110208340037,1.3791284013766631
2020-12-15,1.4732365105157335,1.1966082930756843,1.168632499418437,1.3615745787733082
2020-12-16,1.547031408808934,1.219957729468599,1.1859588503811846,1.3998936074120503
2020-12-17,1.5461845821072089,1.226700885668277,1.184963083084475,1.4018256239046787
2020-12-18,1.55695137874343,1.2300221417069244,1.184763929625133,1.4062660768048862
2020-12-19,1.546728970701175,1.2161936392914654,1.1669858338320651,1.3908844599074859
2020-12-20,1.546728970701175,1.2161936392914654,1.1612816998270656,1.3886182823428073
2020-12-21,1.5322119415287423,1.2184480676328502,1.1701261503635014,1.388657235172655
2020-12-22,1.5512655423175603,1.2931763285024156,1.1591727100996954,1.4184694566455323
2020-12-23,1.5954215060503771,1.2585044283413849,1.1406514383808959,1.4116962858488964
2020-12-24,1.5842917836848454,1.2905092592592593,1.1645498535019274,1.4302395544687692
2020-12-25,1.607458542739186,1.2745068438003222,1.1546807078421566,1.4272589654615722
2020-12-26,1.607458542739186,1.2745068438003222,1.149702734484765,1.425207934656862
2020-12-27,1.607458542739186,1.2745068438003222,1.1658737722352799,1.431889978232818
2020-12-28,1.5965102832383096,1.2890499194847023,1.168532922688766,1.4351740927523626
2020-12-29,1.6536105979832125,1.3063103864734298,1.1785901723855334,1.4628071763372092
2020-12-30,1.631593103738356,1.298359500805153,1.176399484332772,1.452440721675803
2020-12-31,1.617680950781441,1.3056058776167472,1.1892448824603266,1.4563011628679146
2021-01-01,1.6050087940663382,1.2998314210950082,1.2049312911972228,1.4567544976333147
2021-01-02,1.6050087940663382,1.2998314210950082,1.203143593240794,1.4560340590330771
2021-01-03,1.6050087940663382,1.2998314210950082,1.1978983864893433,1.4539181576228914
2021-01-04,1.6052205007417695,1.3270430756843798,1.2039822384516292,1.4665892636294482
2021-01-05,1.565540621003786,1.3335346215780999,1.1754037170360625,1.4452923357735892
2021-01-06,1.5848966599003633,1.3633756038647344,1.1816770510053334,1.4646006403459606
2021-01-07,1.5315465776916724,1.4369464573268922,1.2253912353308867,1.4925716167728669
2021-01-08,1.5838078827124307,1.4676429146537842,1.2114504931769516,1.5145168682904941
2021-01-09,1.571613578207587,1.3633756038647344,1.2162883722244828,1.4767801774853546
2021-01-10,1.571613578207587,1.3633756038647344,1.1938302760549337,1.467690866100371
2021-01-11,1.5974780851831387,1.4597423510466987,1.2126454139330032,1.5180326972909606
2021-01-12,1.560338685550331,1.4786131239935587,1.2054758893966937,1.5098183177517404
2021-01-13,1.5581611311744663,1.5207830112721417,1.2110521862582677,1.5257972950337055
2021-01-14,1.58344495698312,1.5244565217391304,1.218819171172603,1.5385405840597808
2021-01-15,1.5594918588486057,1.5492652979066024,1.232560759867196,1.5449107335749581
2021-01-16,1.5597942969563647,1.5207830112721417,1.2395754944370017,1.5384739857619556
2021-01-17,1.5597942969563647,1.5207830112721417,1.2280750542774572,1.53371613973868
2021-01-18,1.5597942969563647,1.4782734500805155,1.2618722986352668,1.5334953289577915
2021-01-19,1.5380792408192672,1.5147443639291465,1.216329752930829,1.5205415357725744
2021-01-20,1.5464265325934161,1.480475040257649,1.2621350485794725,1.5309125776663381
2021-01-21,1.5972361346969313,1.4617049114331724,1.2839423523774136,1.550026426141165
2021-01-22,1.6557881523590774,1.4561694847020934,1.268906266197098,1.5609595354716206
2021-01-23,1.6557881523590774,1.4782734500805155,1.3323033861321643,1.5948539754799818
2021-01-24,1.6557881523590774,1.4782734500805155,1.1991751866974318,1.5417329320482338
2021-01-25,1.682402705841871,1.4562701288244766,1.2560608680695435,1.566722631276477
2021-01-26,1.7289781744367598,1.424315619967794,1.2063720799637325,1.5490614753021916
2021-01-27,1.7318815802712466,1.4178743961352656,1.1565837151282503,1.5262829294049312
2021-01-28,1.7185743035298497,1.3754528985507246,1.1360709088160317,1.498128871701292
2021-01-29,1.6584496077073567,1.3839573268921095,1.1846643528954621,1.505105674789279
2021-01-30,1.6656113420990906,1.4178743961352656,1.200878587541686,1.5264342336854906
2021-01-31,1.6656113420990906,1.4178743961352656,1.1165574556086615,1.4907074295103455
2021-02-01,1.5963893079952063,1.3645833333333335,1.1576790591546309,1.4696806056300764
2021-02-02,1.6227619109917923,1.3824979871175525,1.165346467339295,1.487449798447391
2021-02-03,1.6330448066555994,1.4440921900161032,1.201891127128539,1.5282302067099944
2021-02-04,1.6203424061297205,1.45204307568438,1.199302132157094,1.5259752250854874
2021-02-05,1.6620788650004648,1.4782105475040257,1.2437133535903442,1.5670798240506212
2021-02-06,1.6452391111604427,1.4440921900161032,1.194274786292299,1.5289666845167063
2021-02-07,1.6452391111604427,1.4440921900161032,1.214118625212254,1.5374350227779314
2021-02-08,1.6544574246849377,1.476952495974235,1.257454942284937,1.5702601105291814
2021-02-09,1.6562720533314919,1.5104166666666665,1.274482563058672,1.589781442672347
2021-02-10,1.645384281452167,1.511976650563607,1.2614380114717758,1.5814213018032437
2021-02-11,1.6378838163797433,1.5311996779388082,1.276872404570775,1.5921701720951735
2021-02-12,1.6347384600590495,1.5213365539452495,1.277669018408143,1.58806346914399
2021-02-13,1.638912105946124,1.510376409017713,1.2863442998018821,1.589195620107355
2021-02-14,1.638912105946124,1.510376409017713,1.2944183903823705,1.5925206265847132
2021-02-15,1.638912105946124,1.5611413043478262,1.275575286908641,1.6026350226743231
2021-02-16,1.6376418658935363,1.5414653784219001,1.2907135699950392,1.6018279385803416
2021-02-17,1.6112692628969498,1.5698470209339774,1.3012687033401615,1.6074267849027195
2021-02-18,1.582840080767602,1.5737721417069244,1.280158436649917,1.590620344271629
2021-02-19,1.5691698782968944,1.5594806763285023,1.2794613995422204,1.5809376967811364
2021-02-20,1.5717345534506908,1.5611413043478262,1.2822778791481042,1.5835201984671217
2021-02-21,1.5717345534506908,1.5611413043478262,1.2852105963842788,1.5847274295089508
2021-02-22,1.5711054821865522,1.5882648953301128,1.3115251064962707,1.6045094914109996
2021-02-23,1.5242880631054558,1.594555152979066,1.3537456398767596,1.6079075033266155
2021-02-24,1.5225944097020054,1.6063305152979066,1.363603736114185,1.6151729458273625
2021-02-25,1.5164246723037214,1.6638486312399354,1.3929788713671194,1.6438677362391085
2021-02-26,1.4636794663105486,1.6493558776167472,1.3649978103295786,1.6090285897878354
2021-02-27,1.5031173955623247,1.6063305152979066,1.3477691283643827,1.6027192935303995
2021-02-28,1.5031173955623247,1.6063305152979066,1.4069509284962427,1.6261782601295978
2021-03-01,1.466945797874346,1.6076892109500807,1.346874845529463,1.5904467681900598
2021-03-02,1.5459426316210019,1.6602254428341385,1.3812288172659457,1.6498424071123328
2021-03-03,1.5136422417123385,1.6653582930756843,1.3866059606681778,1.642193198289105
2021-03-04,1.4766238173226345,1.682920692431562,1.41986458837828,1.647708139502506
2021-03-05,1.4532755954036383,1.657055152979066,1.4207607789453187,1.6309288958733874
2021-03-06,1.4640181969912387,1.6546497584541064,1.4112434665690305,1.630516618936633
2021-03-07,1.4640181969912387,1.6546497584541064,1.4208790709449817,1.6342275338001713
2021-03-08,1.4688814017640037,1.6473933172302737,1.467063958242317,1.6513546639972279
2021-03-09,1.4076679287535783,1.681712962962963,1.4963395167655806,1.6508671673989301
2021-03-10,1.4648287311200328,1.6635970209339774,1.4448583475256918,1.6483521727550652
2021-03-11,1.4763213792148755,1.6642344337090713,1.4908800480751825,1.6703746697132518
2021-03-12,1.4763213792148755,1.6642344337090713,1.4873599783282787,1.669060046772159
2021-03-13,1.4763213792148755,1.6642344337090713,1.5058520838885807,1.6759770977934556
2021-03-14,1.4763213792148755,1.6642344337090713,1.4183817286998797,1.6435262983201635
2021-03-15,1.464163367282963,1.7552838164251208,1.4791127425325035,1.6924437999000468
2021-03-16,1.4999720392416307,1.741394927536232,1.4636783494335042,1.6958903090326647
2021-03-17,1.5190861276520007,1.719555152979066,1.4269345361849184,1.6818131047841396
2021-03-18,1.5092871329606086,1.735859500805153,1.4406761248795115,1.6889110767342375
2021-03-19,1.4581146051277827,1.751207729468599,1.4197650116486091,1.6666298201556495
2021-03-20,1.4861566664791988,1.740660225442834,1.4456536461459617,1.6840978719114454
2021-03-21,1.4861566664791988,1.740660225442834,1.4602172202234234,1.6897530955713829
2021-03-22,1.4515819420001876,1.732085346215781,1.4011441632001387,1.6510883210645484
2021-03-23,1.4927135246554144,1.7075785024154588,1.3935763317451453,1.6559236786095692
2021-03-24,1.4824306289916078,1.6695350241545892,1.3550401373624823,1.6245601214001124
2021-03-25,1.4527916944312238,1.653834541062802,1.3783410921054877,1.6179525969840045
2021-03-26,1.4588404565864042,1.663395732689211,1.41677770975848,1.6383554720916333
2021-03-27,1.465100925417016,1.6695350241545892,1.4303719688201115,1.6479548231228567
2021-03-28,1.465100925417016,1.6695350241545892,1.3694367190720838,1.6245533254916051
2021-03-29,1.466340921658828,1.647493961352657,1.4312163355607697,1.6422921468364156
2021-03-30,1.465100925417016,1.6465126811594202,1.400923902888531,1.6299165032748346
2021-03-31,1.4962621317864535,1.6465126811594202,1.4244958012141067,1.6506136986589883
2021-04-01,1.4777125945105671,1.6455314009661837,1.408413264466119,1.6372529649266552
2021-04-02,1.4962621317864535,1.6465126811594202,1.4199058123343988,1.648882442768635
2021-04-03,1.4962621317864535,1.6465126811594202,1.4325476858774704,1.6537759512318484
2021-04-04,1.4962621317864535,1.6465126811594202,1.4583782981012616,1.6637158286782632
2021-04-05,1.4879954901743737,1.6487520128824475,1.4395807808531307,1.6542580781615581
2021-04-06,1.52307831067442,1.628119967793881,1.4544177135741045,1.6660418696943886
2021-04-07,1.5268285432106317,1.6458333333333333,1.4553139041411431,1.673793463097193
2021-04-08,1.5472733592951415,1.6432669082125604,1.4650724236488977,1.684135539332817
2021-04-09,1.577033269098629,1.666364734299517,1.4641762330818588,1.7024803297499163
2021-04-10,1.5695449015505156,1.6464673913043477,1.4616342688441404,1.6920242270780697
2021-04-11,1.5695449015505156,1.6464673913043477,1.4667561057753284,1.6940006157364005
2021-04-12,1.6089102456564295,1.6647041062801933,1.4715449110775103,1.716260857681841
2021-04-13,1.5876790904917464,1.6698872785829306,1.46945379975442,1.7096798861147553
2021-04-14,1.6262701930417973,1.6489533011272142,1.453720676466408,1.7102860637240556
2021-04-15,1.5972361346969313,1.6875503220611918,1.4679601488093554,1.7190364664977127
2021-04-16,1.6271170197435225,1.7036533816425121,1.4790131658028327,1.739538638703547
2021-04-17,1.6209714773938593,1.6749496779388082,1.45412762869235,1.7178227911671111
2021-04-18,1.6209714773938593,1.6749496779388082,1.4832594640852144,1.7292943497380264
2021-04-19,1.6230038614779998,1.7225744766505637,1.4935513683347936,1.7504067764635989
2021-04-20,1.631230178009045,1.7264995974235104,1.4791127425325035,1.7490530702129234
2021-04-21,1.6103014609521211,1.6700885668276972,1.4448583475256918,1.7090216714909248
2021-04-22,1.6150194954331616,1.6871477455716586,1.4655703072972526,1.7246759593043617
2021-04-23,1.5961473575089988,1.66490539452496,1.4653711538379106,1.7103009658680814
2021-04-24,1.6152372508707482,1.6871477455716586,1.497884172244534,1.7373847650553942
2021-04-25,1.6152372508707482,1.6871477455716586,1.4692080651779424,1.7262976969402992
